,population,income,house_value,rent,tract,unemployment,poverty
1080,1494,20225,95800,632,08089968000,0.13,0.22
1081,2764,15912,67400,574,08089968100,0.09,0.36
1082,2965,23170,104600,592,08089968200,0.12,0.07
1083,3944,,114900,682,08089968300,0.09,0.18
1084,1000,18803,86600,553,08089968400,0.11,0.26
1085,1537,25087,109000,607,08089968500,0.06,0.12
1086,4868,16598,74200,688,08089968600,0.13,0.35
1087,2453,,209400,1678,08005084000,0.1,0.06
1088,4393,,208100,1155,08005084100,0.13,0.07
1089,4010,31304,169600,1187,08005084200,0.07,0.05
1090,3291,31691,209500,1562,08005084300,0.1,0.11
1091,3020,37089,186400,1424,08005084400,0.09,0.11
1092,2801,31217,211500,1028,08005084500,0.05,0.12
1093,5581,,189100,1130,08005084600,0.09,0.06
1094,4858,34906,192000,1537,08005084700,0.1,0.09
1095,3683,35386,227700,1220,08005084800,0.07,0.08
1096,3342,50602,406800,-666666666,08005084900,0.08,0.01
1097,1750,,597400,1355,08005085000,0.04,0.01
1098,7064,,416000,2032,08005085100,0.05,0.04
1099,2917,49868,394400,2204,08005085200,0.02,0.01
1100,2395,46675,460500,1450,08005085300,0.05,0.02
1101,4569,40422,258700,1708,08005085400,0.06,0.05
1102,5370,,292400,1720,08005085500,0.05,0.05
1103,3469,47206,343600,-666666666,08005085600,0.02,0.03
1104,4269,33537,155500,1249,08005085700,0.07,0.05
1105,1686,,235000,1263,08005085800,0.03,0.04
1106,1850,,176300,828,08019014800,0.13,0.19
1107,2398,,235500,797,08019014900,0.04,0.08
1108,3664,22493,202500,777,08029964600,0.1,0.13
1109,3876,,189200,869,08029964700,0.1,0.16
1110,5402,24639,180600,975,08029964900,0.13,0.16
1111,4129,,194600,919,08029964800,0.09,0.11
1112,4692,,228900,794,08029965000,0.11,0.11
1113,4270,,163900,588,08029965100,0.12,0.19
1114,4181,18704,187600,806,08029965200,0.16,0.23
1115,3705,,118700,770,08043978200,0.12,0.24
1116,5409,,154400,716,08043978500,0.05,0.17
1117,5378,,159400,789,08043978300,0.07,0.14
1118,2977,,113900,665,08043978600,0.15,0.35
1119,5185,27785,180200,1072,08005087000,0.08,0.2
1120,4289,37083,442400,1070,08005087200,0.09,0.15
1121,8163,26571,233600,966,08005087300,0.09,0.17
1122,1571,20706,71400,449,08009964600,0.04,0.15
1123,2130,20963,76800,548,08009964700,0.05,0.23
1124,5895,,65700,713,08011966700,0.08,0.16
1125,3661,16450,748800,1190,08013012204,0.1,0.44
1126,4531,42679,287200,1343,08013013212,0.06,0.06
1127,3039,28643,219800,1063,08005086900,0.06,0.28
1128,2630,23648,116600,1006,08005087100,0.2,0.19
1129,3957,40201,591300,1252,08013012103,0.05,0.09
1130,4870,,317900,1019,08013012607,0.08,0.49
1131,2500,30084,402600,1853,08013012608,0.04,0.16
1132,7887,,382800,1095,08013013213,0.08,0.07
1133,3705,,875700,1504,08013012201,0.11,0.29
1134,5551,42722,422100,968,08013013003,0.06,0.05
1135,3499,,572800,2121,08013012509,0.04,0.1
1136,5294,,374400,1370,08013013006,0.06,0.03
1137,4683,,270500,1013,08013013302,0.03,0.06
1138,2526,,445300,1216,08013012501,0.04,0.18
1139,5666,,520200,1153,08013012511,0.07,0.16
1140,11567,52215,375300,1875,08013012800,0.02,0.03
1141,2560,31250,255600,1167,08013012905,0.07,0.17
1142,6539,,346900,1123,08013012202,0.06,0.41
1143,6851,4074,,1090,08013012300,0.17,0.09
1144,6318,7190,689700,1139,08013012401,0.1,0.55
1145,6593,32335,250300,1239,08013012203,0.04,0.21
1146,1862,,119100,759,08033000100,0.05,0.21
1147,606,,223200,886,08111972600,0.14,0.17
1148,1335,,158000,721,08057955600,0.02,0.12
1149,7567,31347,255700,1009,08069001806,0.07,0.07
1150,4642,30524,215900,999,08069001902,0.06,0.09
1151,3460,25865,276100,1039,08069000902,0.06,0.19
1152,4904,25509,212400,863,08069001003,0.09,0.11
1153,4955,,231700,1363,08069001109,0.06,0.13
1154,2328,26373,240900,1145,08069001111,0.05,0.28
1155,4000,,199500,942,08069001804,0.1,0.14
1156,3333,30850,306200,957,08069002300,0.06,0.11
1157,2838,18790,318900,945,08069000700,0.08,0.27
1158,5273,,245700,1143,08069000901,0.11,0.14
1159,4838,25854,221900,1013,08069001106,0.04,0.13
1160,4394,,266300,899,08069001112,0.04,0.09
1161,2396,,432600,2308,08069001114,0.06,0.02
1162,3139,,235100,1414,08101002808,0.09,0.13
1163,2090,,98400,735,08101000500,0.13,0.11
1164,3761,,155400,799,08101002802,0.11,0.11
1165,2892,21719,37800,1031,08001015000,0.16,0.18
1166,5000,,401000,1196,08001060000,0.06,0.06
1167,7242,,258400,1603,08001060100,0.07,0.08
1168,3571,,161900,1092,08001060200,0.07,0.11
1169,1605,53832,324000,-666666666,08001061200,0.06,0.0
1170,0,-666666666,-666666666,-666666666,08001988700,,
1171,7078,15288,153200,647,08003960200,0.12,0.31
1172,1487,,153700,694,08003960000,0.04,0.21
1173,2938,18884,154800,725,08003960100,0.02,0.18
1174,4766,,116200,604,08003960300,0.15,0.29
1175,2060,25977,111800,853,08005004951,0.06,0.27
1176,2684,27123,-666666666,1011,08005004952,0.06,0.24
1177,3555,,379400,859,08015000300,0.05,0.07
1178,4351,,283000,675,08015000200,0.09,0.1
1179,2755,24754,238000,759,08015000100,0.05,0.09
1180,5605,,252800,1029,08047013800,0.05,0.07
1181,3899,32005,376700,1146,08045951600,0.05,0.1
1182,6650,,211200,868,08045952100,0.05,0.12
1183,4808,,433100,1144,08051963800,0.04,0.06
1184,1551,37796,266100,678,08059009807,0.06,0.08
1185,5841,42134,257200,1511,08059012041,0.04,0.07
1186,3277,46411,335000,1613,08059012037,0.05,0.04
1187,3110,45772,442100,1404,08059009842,0.04,0.09
1188,3447,31731,217600,827,08059010603,0.08,0.09
1189,4992,,192100,868,08059010403,0.07,0.19
1190,3832,,262200,1104,08059011710,0.08,0.04
1191,5142,,337100,1246,08059011720,0.07,0.08
1192,3991,32585,147500,1209,08059011729,0.05,0.14
1193,4207,39201,184200,1241,08059011731,0.04,0.06
1194,3293,,269300,1889,08059012023,0.06,0.06
1195,3587,,234500,1665,08059012038,0.11,0.05
1196,3983,,280500,1345,08059012042,0.05,0.03
1197,4389,26655,189700,968,08101002804,0.07,0.13
1198,3180,12883,61900,617,08101000800,0.14,0.38
1199,4078,,115100,880,08101000904,0.03,0.24
1200,5256,15725,76300,813,08101001000,0.21,0.42
1201,2294,24460,97200,782,08101001800,0.18,0.17
1202,2036,2499,-666666666,-666666666,08101000300,,0.0
1203,2792,,87900,781,08101000400,0.12,0.21
1204,579,,-666666666,-666666666,08101000903,0.1,0.09
1205,1576,13427,68800,632,08101002100,0.18,0.28
1206,1087,,77800,847,08101003001,0.23,0.26
1207,1804,16464,88100,733,08101002400,0.1,0.23
1208,5417,20378,109900,843,08101002700,0.12,0.21
1209,6321,31880,207800,1077,08031012014,0.04,0.07
1210,3128,,363400,1039,08031002901,0.08,0.14
1211,5745,50987,423500,953,08031003001,0.07,0.07
1212,3182,,346800,1068,08031003003,0.07,0.12
1213,2902,,384600,897,08031003703,0.03,0.11
1214,4215,27189,168800,1118,08031004403,0.1,0.27
1215,3678,24037,274600,871,08031005104,0.08,0.23
1216,3351,36344,290700,1169,08031005200,0.07,0.08
1217,3675,38664,184700,1046,08031006812,0.08,0.06
1218,6630,19856,173300,834,08031008306,0.1,0.32
1219,2382,,239700,1020,08031011903,0.06,0.09
1220,5361,,369800,785,08031000301,0.07,0.08
1221,3750,21443,157900,724,08031001000,0.04,0.3
1222,3241,,180400,1166,08031001403,0.03,0.21
1223,3551,18169,131900,919,08031001500,0.11,0.31
1224,5062,,496900,1623,08031001701,0.07,0.19
1225,4141,,507900,1362,08031002902,0.02,0.03
1226,4514,,185200,927,08031004101,0.12,0.27
1227,5854,23157,157300,1162,08031004601,0.05,0.18
1228,5233,,184400,1071,08031006810,0.04,0.03
1229,6199,34464,298200,881,08031006811,0.07,0.07
1230,1933,,387000,1231,08031000501,0.04,0.09
1231,3759,,414900,1406,08031001102,0.04,0.14
1232,9772,,282500,1449,08031001600,0.04,0.23
1233,5989,31762,325900,879,08031002300,0.08,0.26
1234,3187,,824500,1679,08031003203,0.03,0.03
1235,5318,,120200,892,08101002801,0.07,0.21
1236,6205,23782,181000,938,08085966400,0.1,0.21
1237,2150,23901,160700,685,08085966100,0.07,0.15
1238,6033,21861,130500,677,08085966300,0.13,0.26
1239,2792,23980,197100,913,08087000200,0.05,0.15
1240,1697,27383,174700,844,08087000800,0.05,0.1
1241,4428,23642,134700,681,08087000400,0.07,0.14
1242,2021,21651,108200,621,08087000300,0.05,0.15
1243,2465,22942,114100,783,08087000500,0.1,0.2
1244,2829,,199300,833,08087000100,0.03,0.02
1245,5971,23402,139900,748,08087000700,0.11,0.1
1246,6156,27785,129900,660,08087000600,0.04,0.09
1247,2911,30551,241000,1201,08093000300,0.06,0.09
1248,1412,35544,253300,-666666666,08093000400,0.06,0.14
