,population,income,house_value,rent,tract,unemployment,poverty
1043,4715,33487,253800,1166,08001008402,0.05,0.04
1044,5126,21690,151100,924,08001008705,0.05,0.2
1045,3180,30225,221700,1408,08013013507,0.08,0.07
1046,7533,40000,320000,1481,08013013508,0.11,0.02
1047,5826,46531,397300,1440,08013060600,0.04,0.06
1048,3162,49724,495500,1419,08013060700,0.07,0.04
1049,6904,25916,206500,1168,08013060800,0.05,0.13
1050,4664,36228,291500,1207,08013060900,0.07,0.07
1051,3594,61445,541900,1869,08013061300,0.06,0.02
1052,3661,47147,447000,1926,08013061400,0.03,0.03
1053,3595,28964,231200,876,08014030000,0.07,0.1
1054,2375,31227,265500,1021,08014030100,0.07,0.08
1055,1861,39576,205300,1558,08014030200,0.12,0.08
1056,3590,28108,313300,896,08014030300,0.05,0.09
1057,3833,49432,372200,1690,08014030400,0.03,0.01
1058,5937,51947,438400,1483,08014030500,0.04,0.01
1059,6076,32118,218900,1657,08014030600,0.02,0.05
1060,2976,49655,282400,1668,08014030700,0.04,0.03
1061,5688,41555,280500,1657,08014030800,0.04,0.09
1062,5882,43646,396200,1890,08014030900,0.06,0.05
1063,5594,51880,371600,1492,08014031000,0.05,0.03
1064,4098,37538,-666666666,1469,08014031100,0.02,0.09
1065,4203,38811,263900,1384,08014031200,0.07,0.12
1066,2335,77772,588800,1744,08014031300,0.03,0.02
1067,4406,50037,478000,3393,08014031400,0.03,0.05
1068,0,-666666666,-666666666,-666666666,08014980100,,
1069,0,-666666666,-666666666,-666666666,08014980200,,
1070,0,-666666666,-666666666,-666666666,08014980300,,
1071,2071,26985,89200,625,08017960600,0.09,0.11
1072,5537,10166,74200,659,08025969600,0.26,0.27
1073,4375,21713,230700,725,08027970100,0.11,0.18
1074,4577,26489,291900,943,08015000401,0.04,0.11
1075,3590,17122,204600,691,08015000402,0.01,0.08
1076,4278,20599,138000,535,08021974900,0.08,0.16
1077,4085,26738,157200,852,08031004503,0.01,0.35
1078,1966,17049,127900,625,08023972600,0.11,0.33
1079,1624,15230,103400,298,08023972700,0.12,0.27
1080,2642,12901,256100,380,08031001901,0.24,0.45
1081,812,4845,450000,1250,08031001902,0.13,0.01
1082,12563,64192,503600,1721,08031004106,0.04,0.03
1083,6937,61633,435000,1481,08031004107,0.02,0.04
1084,4506,18885,151500,997,08031004504,0.04,0.26
1085,4606,17872,162200,983,08031004505,0.02,0.4
1086,3721,17001,163400,784,08031004506,0.04,0.39
1087,4590,24451,223000,690,08105977000,0.08,0.13
1088,2097,32835,580300,1527,08113968103,0.02,0.06
1089,4618,30999,537100,1228,08117000401,0.05,0.16
1090,5941,22980,137800,996,08001008801,0.1,0.3
1091,3772,27429,57000,1078,08001009103,0.05,0.08
1092,7000,32178,244700,1181,08001009204,0.02,0.05
1093,6931,25402,121800,908,08001009318,0.07,0.27
1094,3752,21512,46100,1109,08001009321,0.03,0.18
1095,3946,28237,230300,988,08001009323,0.07,0.12
1096,5674,46368,294100,1214,08001009409,0.01,0.03
1097,3163,36267,291200,1687,08001009411,0.05,0.07
1098,4342,24375,183100,1193,08001009502,0.06,0.13
1099,6710,43797,317800,1438,08001008526,0.01,0.04
1100,6576,24714,160700,938,08001008606,0.05,0.18
1101,5140,22216,148800,965,08001008706,0.07,0.25
1102,4927,24556,105500,898,08001008802,0.09,0.25
1103,6168,31593,181700,1122,08001009104,0.05,0.16
1104,3694,24926,195000,1588,08001009306,0.08,0.14
1105,2613,24182,71300,759,08001009319,0.06,0.29
1106,3109,46701,375000,1614,08001009410,0.04,0.03
1107,1343,25063,-666666666,1373,08001008100,0.05,0.31
1108,5041,54635,322000,1655,08035014108,0.03,0.03
1109,3508,41148,338100,1245,08035013905,0.04,0.03
1110,3365,54349,360800,2141,08035014113,0.06,0.03
1111,2664,42333,606100,3042,08035014602,0.04,0.05
1112,4201,20315,129600,837,08005007202,0.05,0.27
1113,5679,21990,149400,1132,08005007400,0.07,0.21
1114,5037,26031,110600,1039,08005007704,0.1,0.23
1115,5201,31336,310800,877,08005005611,0.04,0.08
1116,2369,37855,380000,1678,08005005624,0.08,0.04
1117,3757,35698,272900,1229,08005005626,0.09,0.06
1118,3109,53550,378900,1544,08005005633,0.02,0.03
1119,2537,38724,319700,1424,08005005800,0.09,0.03
1120,2472,24844,223000,1316,08005006300,0.05,0.13
1121,2617,21347,136700,641,08043978800,0.04,0.19
1122,2295,17982,168600,678,08043978400,0.11,0.14
1123,3029,25185,167800,767,08043979100,0.09,0.12
1124,1760,34886,294000,1304,08043979200,0.07,0.03
1125,3916,22426,174000,817,08043978100,0.1,0.12
1126,3181,20431,143000,923,08043979400,0.08,0.06
1127,3482,24789,194400,722,08043979000,0.05,0.11
1128,2265,14747,65700,731,08101001200,0.29,0.44
1129,1472,16229,77400,717,08101002200,0.11,0.41
1130,3007,21995,90100,843,08101002500,0.11,0.2
1131,3762,16099,85800,594,08101002600,0.13,0.38
1132,2694,22486,124900,862,08101000100,0.08,0.13
1133,1312,10975,75200,555,08101001400,0.13,0.47
1134,1789,32639,139600,771,08101001600,0.07,0.08
1135,3458,16629,89800,780,08101002300,0.07,0.21
1136,4000,25346,196100,1046,08001009307,0.06,0.15
1137,3137,21891,192100,730,08001009553,0.05,0.28
1138,2773,20905,187800,868,08001009606,0.03,0.27
1139,5529,23303,166700,1430,08001008200,0.06,0.13
1140,7002,27803,190300,1438,08001008507,0.09,0.11
1141,3803,24566,43600,1023,08001008309,0.08,0.27
1142,6586,30330,172200,1162,08001008353,0.05,0.08
1143,6799,30581,332100,1004,08049000202,0.06,0.13
1144,3194,15269,87600,580,08055960600,0.22,0.23
1145,3327,28264,203200,850,08055960900,0.03,0.11
1146,5844,27351,402100,1055,08059009849,0.04,0.19
1147,2550,52448,593600,1295,08059009850,0.03,0.05
1148,3772,49913,376000,1274,08059009851,0.04,0.05
1149,3855,36715,414600,1143,08059009852,0.05,0.06
1150,2763,23121,152800,773,08059011401,0.1,0.16
1151,4306,24825,165600,921,08001009001,0.07,0.19
1152,5229,40595,536800,1255,08117000402,0.05,0.11
1153,2086,26140,138000,628,08121924100,0.05,0.12
1154,5154,41904,336200,1114,08031012010,0.04,0.04
1155,6920,22967,153900,953,08031003500,0.08,0.26
1156,4413,47227,360100,1043,08031000302,0.04,0.07
1157,6217,30752,368500,967,08031003004,0.07,0.15
1158,1576,41429,353400,849,08031003101,0.04,0.09
1159,3560,54189,583100,1648,08031003300,0.01,0.05
1160,5600,45625,410200,-666666666,08031004103,0.02,0.12
1161,4540,38421,260800,869,08031004301,0.03,0.13
1162,7179,26725,328100,935,08031005002,0.11,0.22
1163,1363,26507,313300,1015,08031005300,0.05,0.12
1164,5478,22448,285800,856,08031006901,0.09,0.13
1165,3646,45506,218900,1300,08031007013,0.02,0.07
1166,4519,25239,138900,1446,08031008305,0.07,0.23
1167,4334,37137,393100,854,08031002802,0.04,0.14
1168,4739,35806,267300,1197,08031004104,0.06,0.11
1169,2423,47656,394300,1572,08031006804,0.04,0.05
1170,3906,19102,293900,737,08031000701,0.12,0.26
1171,3318,24795,347500,786,08031003102,0.07,0.32
1172,4594,24333,193900,905,08031003602,0.05,0.21
1173,3231,47463,459600,1422,08031006701,0.03,0.1
1174,3237,31477,364600,919,08031000401,0.04,0.13
1175,3633,29989,327800,946,08031002403,0.08,0.27
1176,6602,38945,247100,1024,08031011902,0.05,0.09
1177,5173,19583,274700,808,08031000702,0.08,0.46
1178,5957,37682,243700,981,08031002702,0.04,0.14
1179,4597,88940,761500,1740,08031003901,0.02,0.02
1180,5060,42396,372400,1379,08019014700,0.02,0.04
1181,1755,28782,193500,723,08019014800,0.11,0.17
1182,2423,32900,244900,787,08019014900,0.04,0.07
1183,3640,22729,208300,777,08029964600,0.06,0.11
1184,3889,23553,211200,863,08029964700,0.09,0.17
1185,5476,24510,191000,899,08029964900,0.08,0.16
1186,4024,18799,190900,881,08029964800,0.11,0.14
1187,4765,22590,231200,792,08029965000,0.1,0.12
1188,4407,18151,159400,637,08029965100,0.09,0.22
1189,4020,17150,184900,767,08029965200,0.14,0.22
1190,3790,20882,118800,646,08043978200,0.08,0.23
1191,5431,24854,158100,720,08043978500,0.06,0.14
1192,5571,21383,156400,837,08043978300,0.09,0.18
1193,3042,19927,118600,687,08043978600,0.12,0.35
1194,4071,31928,190100,1233,08101002806,0.03,0.09
1195,2803,16845,82100,758,08101002901,0.15,0.33
1196,4322,36458,221200,1785,08101002906,0.08,0.04
1197,2728,24792,104300,618,08121924200,0.03,0.1
1198,7138,24204,122700,879,08123000703,0.13,0.2
1199,951,31979,178700,1347,08123000704,0.07,0.07
1200,1434,27475,288800,773,08123000705,0.02,0.13
1201,1972,34389,794800,1313,08113968101,0.02,0.12
1202,1873,27310,1011600,913,08113968102,0.09,0.15
1203,2367,22668,94700,579,08115968300,0.08,0.14
1204,3330,17246,109200,589,08123000501,0.08,0.41
1205,3460,16786,100900,676,08123000502,0.21,0.32
1206,5214,19434,93000,679,08123001003,0.12,0.34
1207,4546,20695,113200,777,08123001004,0.08,0.28
1208,7352,26626,157200,1199,08123001005,0.05,0.12
1209,5149,26292,145000,956,08123001006,0.05,0.11
1210,4294,31984,208200,1261,08123001405,0.06,0.04
1211,5669,37817,227600,1125,08123001406,0.07,0.06
1212,2316,41929,312900,1377,08123001407,0.03,0.02
1213,2243,30777,285800,1012,08123001408,0.04,0.1
1214,3073,27342,215200,998,08123001409,0.02,0.15
1215,3545,32992,237700,1612,08123001410,0.06,0.03
1216,2461,38628,250000,996,08123001411,0.04,0.03
1217,2479,36997,273300,1089,08123001412,0.03,0.09
1218,2862,29404,164900,982,08123001413,0.02,0.06
1219,2293,37354,221100,1366,08123001414,0.06,0.09
1220,3348,40974,235900,1654,08123001415,0.04,0.03
1221,2316,49630,291900,1391,08123001416,0.03,0.03
1222,2375,31094,173100,1010,08123001417,0.1,0.15
1223,4631,30762,161100,681,08123001905,0.07,0.13
1224,1455,32911,234600,1068,08123001906,0.05,0.04
1225,3065,30635,225400,978,08123001907,0.03,0.1
1226,2381,30336,161200,801,08123001908,0.04,0.08
1227,2973,26971,356600,854,08031000600,0.06,0.28
1228,1448,9113,-666666666,261,08031000800,0.29,0.79
1229,6093,24119,183800,1085,08031000902,0.05,0.22
1230,4471,35208,458100,1513,08037000502,0.04,0.12
1231,6444,33171,369700,1226,08037000503,0.01,0.11
1232,1272,39261,706700,2014,08037000701,0.0,0.04
1233,1582,38864,467900,1520,08037000702,0.01,0.07
1234,2843,37198,628500,1277,08037000703,0.02,0.06
1235,2071,31623,241400,713,08039961100,0.07,0.09
1236,7649,41307,391400,1583,08039961204,0.09,0.05
1237,1738,41094,315900,939,08039961205,0.05,0.08
1238,3477,45483,352000,1761,08039961206,0.06,0.01
1239,3910,39567,375600,930,08039961207,0.03,0.04
1240,3205,31770,367200,1250,08039961208,0.01,0.08
1241,2175,31852,271000,1122,08039961209,0.03,0.05
1242,7485,51261,485000,1387,08041003305,0.07,0.03
1243,3182,34722,361300,-666666666,08041003306,0.11,0.09
1244,3406,38366,213700,1292,08041003307,0.04,0.04
1245,6396,35023,186300,1071,08041003308,0.04,0.04
1246,1979,35486,-666666666,1485,08041003801,0.06,0.03
1247,3978,11546,-666666666,-666666666,08041003802,0.0,0.0
1248,9234,35207,-666666666,1408,08041004401,0.12,0.21
