,population,income,house_value,rent,tract,unemployment,poverty,tract_str,tract_str_last6,2014_med,2015_med,2016_med,2017_med,2018_med,2019_med,2020_med,2021_med,2014_rec,2015_rec,2016_rec,2017_rec,2018_rec,2019_rec,2020_rec,2021_rec,total
938,6029,45084,403200,1762,10208,0.03,0.1,8059010208,010208,,,,,,,,,,,,,,,,,0.0
939,7465,35417,370500,1319,10209,0.05,0.06,8059010209,010209,,,,,,,,,,,,,,,,,0.0
940,3578,48368,507300,1730,10210,0.03,0.05,8059010210,010210,,,,,,,,,,,,,,,,,0.0
941,3366,34430,455300,1057,10211,0.08,0.06,8059010211,010211,,,,,,,,,,,,,,,,,0.0
942,4295,36977,410800,1415,10212,0.02,0.18,8059010212,010212,,,,,,,,,,,,,,,,,0.0
943,4602,38758,380800,1469,10213,0.03,0.11,8059010213,010213,,,,,,,,,,,,,,,,,0.0
944,5656,43601,462600,1587,10303,0.04,0.05,8059010303,010303,,,,,,,,,,,,,,,,,0.0
945,2456,47471,428900,1828,10304,0.05,0.07,8059010304,010304,,,,,,,,,,,,,,,,,0.0
946,3742,43224,424000,1513,10305,0.03,0.09,8059010305,010305,,,,,,,,,,,,,,,,,0.0
947,3023,40208,423600,1616,10306,0.06,0.04,8059010306,010306,,,,,,,,,,,,,,,,,0.0
948,4715,40804,350800,1304,10307,0.08,0.1,8059010307,010307,,,,,,,,,,,,,,,,,0.0
949,5918,55117,464300,1831,10308,0.04,0.07,8059010308,010308,,,,,,,,,,,,,,,,,0.0
950,5787,36237,328700,1361,10402,0.07,0.14,8059010402,010402,0.0,12.0,27.0,40.0,56.0,80.0,104.0,122.0,,,3.0,15.0,31.0,55.0,79.0,97.0,219.0
951,5843,38330,370800,1451,10403,0.05,0.16,8059010403,010403,0.0,2.0,14.0,26.0,38.0,50.0,62.0,74.0,0.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,146.0
952,2689,48653,385200,1535,10405,0.04,0.13,8059010405,010405,,,,,,,,,,,,,,,,,0.0
953,2905,41797,323700,1561,10406,0.03,0.13,8059010406,010406,0.0,12.0,24.0,29.0,29.0,41.0,53.0,65.0,0.0,12.0,24.0,29.0,29.0,41.0,53.0,65.0,130.0
954,5378,42204,528100,1610,10502,0.06,0.05,8059010502,010502,,,,,,,,,,,,,,,,,0.0
955,4609,48398,543500,1327,10503,0.12,0.13,8059010503,010503,,,,,,,,,,,,,,,,,0.0
956,2920,64694,604500,2640,10504,0.04,0.02,8059010504,010504,8.0,20.0,32.0,44.0,56.0,68.0,80.0,89.0,8.0,20.0,32.0,44.0,56.0,68.0,80.0,89.0,178.0
957,3643,45383,429000,1126,10603,0.02,0.06,8059010603,010603,0.0,24.0,60.0,86.0,98.0,111.0,135.0,153.0,0.0,24.0,63.0,104.0,140.0,177.0,216.0,254.0,407.0
958,2479,42344,424100,1668,10604,0.06,0.08,8059010604,010604,,,,,,,,,,,,,,,,,0.0
959,5171,32437,437200,1003,10701,0.04,0.13,8059010701,010701,,,,,,,,,,,,,,,,,0.0
960,4972,36532,457400,1330,10702,0.04,0.16,8059010702,010702,,,,,,,,,,,,,,,,,0.0
961,2507,60652,576000,1384,10801,0.04,0.06,8059010801,010801,,,,,,,0.0,12.0,,,,,,,0.0,12.0,24.0
962,5279,42837,441900,1099,10901,0.08,0.08,8059010901,010901,,,,,,,,,,,,,,,,,0.0
963,2469,41491,417500,1235,10902,0.13,0.11,8059010902,010902,,,3.0,15.0,27.0,39.0,51.0,63.0,,,3.0,15.0,27.0,39.0,51.0,63.0,126.0
964,5730,32642,472000,1441,11000,0.06,0.07,8059011000,011000,,,,,,,,,,,,,,,,,0.0
965,3730,37097,406700,1128,11101,0.12,0.12,8059011101,011101,0.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,,,,,,,,,0.0
966,3204,26698,346400,1300,11102,0.06,0.31,8059011102,011102,,,,,,,,,,,,,,,,,0.0
967,4831,37068,465200,1369,11202,0.04,0.05,8059011202,011202,,,,3.0,15.0,27.0,39.0,45.0,,,,3.0,15.0,27.0,39.0,45.0,90.0
968,3021,41239,477300,1340,11300,0.01,0.08,8059011300,011300,0.0,20.0,44.0,72.0,116.0,148.0,159.0,183.0,0.0,16.0,40.0,68.0,112.0,144.0,155.0,198.0,381.0
969,2433,32121,349300,1244,11401,0.04,0.17,8059011401,011401,0.0,26.0,50.0,74.0,98.0,122.0,146.0,168.0,0.0,26.0,50.0,74.0,98.0,122.0,146.0,168.0,336.0
970,4693,33279,355600,1283,11402,0.04,0.15,8059011402,011402,,,,,,,,,,,,,,,,,0.0
971,3680,39605,392800,1271,11551,0.03,0.05,8059011551,011551,,,,,8.0,20.0,32.0,44.0,,,,,8.0,20.0,32.0,44.0,88.0
972,2515,24472,434500,924,11552,0.16,0.37,8059011552,011552,,,,,,,,,,,,,,,,,0.0
973,3985,28246,395800,1234,11601,0.05,0.15,8059011601,011601,,,,,,,,,,,,,,,,,0.0
974,4156,32060,366600,1225,11602,0.02,0.09,8059011602,011602,,,,,,,,,,,,,,,,,0.0
975,4364,51277,435700,1741,11701,0.02,0.05,8059011701,011701,,,,,,,,,,,,,,,,,0.0
976,5333,48859,393000,1755,11702,0.03,0.12,8059011702,011702,,,,,,,,,,,,,,,,,0.0
977,3938,44673,422000,2070,11708,0.03,0.08,8059011708,011708,,,3.0,15.0,27.0,39.0,51.0,63.0,,,3.0,15.0,27.0,39.0,51.0,63.0,126.0
978,3578,39719,408200,1310,11709,0.04,0.03,8059011709,011709,,,,,,,,,,,,,,,,,0.0
979,3965,40663,391100,1448,11710,0.06,0.03,8059011710,011710,,,,,,,,,,,,,,,,,0.0
980,4202,44892,443300,1314,11711,0.03,0.08,8059011711,011711,,,,,,,,,,,,,,,,,0.0
981,4166,51834,447700,1741,11712,0.03,0.03,8059011712,011712,,,,,,,,,,,,,,,,,0.0
982,5142,57173,512600,2309,11720,0.02,0.02,8059011720,011720,0.0,12.0,24.0,36.0,48.0,60.0,61.0,71.0,,,,,,,,,0.0
983,2733,56713,586300,1655,11721,0.02,0.05,8059011721,011721,,,,,,,,,,,,,,,,,0.0
984,3608,44787,339000,1495,11723,0.04,0.05,8059011723,011723,,,,,,,,,,,,,,,,,0.0
985,7493,73060,644000,2929,11724,0.03,0.03,8059011724,011724,,,,,,,,,,,,,,,,,0.0
986,1793,61181,451000,1907,11725,0.02,0.0,8059011725,011725,,,,,,,,,,,,,,,,,0.0
987,5450,54865,532800,2071,11726,0.03,0.06,8059011726,011726,0.0,22.0,34.0,35.0,43.0,55.0,67.0,74.0,,,,,,,,8.0,82.0
988,3745,51128,462000,1387,11727,0.04,0.04,8059011727,011727,,,,,,,,,,,,,,,,,0.0
989,2838,48355,455000,1470,11728,0.06,0.01,8059011728,011728,,,,,,,,,,,,,,,,,0.0
990,4454,38766,274500,1739,11729,0.05,0.12,8059011729,011729,,,,,,,,,,,,,,,,,0.0
991,3366,32893,253200,1483,11730,0.05,0.08,8059011730,011730,,,,,,,,,,,,,,,,,0.0
992,4476,48916,452900,1752,11731,0.03,0.04,8059011731,011731,,,,,,,,,,,,,,,,,0.0
993,5129,40777,249400,1559,11732,0.08,0.08,8059011732,011732,,,,,,,,,,,,,,,,,0.0
994,1882,48843,385600,1571,11733,0.01,0.1,8059011733,011733,,,,,,,,,,,,,,,,,0.0
995,6072,42080,358100,1592,11803,0.01,0.15,8059011803,011803,0.0,12.0,21.0,,21.0,33.0,45.0,52.0,,,,,,,,,0.0
996,4111,40472,395600,1706,11804,0.07,0.1,8059011804,011804,,,,,,,,,,,,,,,,,0.0
997,5091,30722,354000,1208,11806,0.02,0.17,8059011806,011806,5.0,29.0,50.0,55.0,59.0,71.0,83.0,85.0,,,,,4.0,16.0,28.0,30.0,115.0
998,2811,36935,408900,1804,11807,0.06,0.13,8059011807,011807,,,,,,,,,,,,,,,,,0.0
999,2787,40385,-666666666,1596,11808,0.01,0.07,8059011808,011808,,,,,,,,,,,,,,,,,0.0
1000,3037,36025,246700,1526,11904,0.01,0.12,8059011904,011904,8.0,68.0,125.0,173.0,215.0,250.0,274.0,292.0,8.0,20.0,32.0,44.0,56.0,68.0,80.0,97.0,389.0
1001,3699,50714,530800,1321,11951,0.02,0.01,8059011951,011951,,,,,,,,,,,,,,,,,0.0
1002,5803,60989,512600,1705,12022,0.01,0.05,8059012022,012022,,,,,,,,,,,,,,,,,0.0
1003,3254,46195,436800,1940,12023,0.05,0.05,8059012023,012023,,,,,,,,,,,,,,,,,0.0
1004,5406,59173,530700,2037,12024,0.05,0.05,8059012024,012024,,,,,,,,,,,,,,,,,0.0
1005,3434,56344,554000,1456,12026,0.02,0.06,8059012026,012026,,,,,,,,,,,,,,,,,0.0
1006,3204,47593,610700,1270,12027,0.03,0.05,8059012027,012027,,,,,,,,,,,,,,,,,0.0
1007,3757,46774,582500,1339,12030,0.04,0.02,8059012030,012030,,,,,,,,,,,,,,,,,0.0
1008,3623,56955,540000,2152,12031,0.06,0.04,8059012031,012031,,,,,,,,,,,,,,,,,0.0
1009,2755,60364,605600,2139,12032,0.01,0.02,8059012032,012032,,,,,,,,,,,,,,,,,0.0
1010,2891,58676,603400,1904,12033,0.0,0.02,8059012033,012033,,,,,,,,,,,,,,,,,0.0
1011,3690,75909,903600,-666666666,12034,0.04,0.07,8059012034,012034,,,,,,,,,,,,,,,,,0.0
1012,5086,80488,759000,-666666666,12035,0.06,0.01,8059012035,012035,,,,,,,,,,,,,,,,,0.0
1013,3238,70027,644200,1741,12036,0.04,0.03,8059012036,012036,,,,,,,,,,,,,,,,,0.0
1014,3881,62621,481200,1390,12037,0.03,0.01,8059012037,012037,,,,,,,,,,,,,,,,,0.0
1015,3616,41085,394900,1873,12038,0.03,0.04,8059012038,012038,,,,,,,,,,,,,,,,,0.0
1016,5458,45605,386200,1942,12039,0.05,0.05,8059012039,012039,,,,,,,,,,,,,,,,,0.0
1017,5444,43922,439300,1906,12041,0.03,0.02,8059012041,012041,,,,,,,,,,,,,,,,,0.0
1018,3878,49125,438200,1321,12042,0.02,0.03,8059012042,012042,,,,,,,,,,,,,,,,,0.0
1019,6266,54980,434200,1991,12043,0.01,0.02,8059012043,012043,,,,,,,,,,,,,,,,,0.0
1020,3831,55196,471700,1764,12044,0.04,0.04,8059012044,012044,,,,,,,,,,,,,,,,,0.0
1021,6047,51161,486100,1949,12045,0.05,0.03,8059012045,012045,,,,,,,,,,,,,,,,,0.0
1022,2250,52619,391500,2300,12046,0.04,0.02,8059012046,012046,,,,,,,,,,,,,,,,,0.0
1023,4583,45667,385600,1700,12047,0.02,0.03,8059012047,012047,,,,,,,,,,,,,,,,,0.0
1024,2111,41838,441800,2364,12048,0.02,0.05,8059012048,012048,,,,,,,,,,,,,,,,,0.0
1025,3965,60208,492800,2000,12049,0.04,0.03,8059012049,012049,,,,,,,,,,,,,,,,,0.0
1026,3818,47149,683500,1821,12050,0.03,0.07,8059012050,012050,,,,,,,,,,,,,,,,,0.0
1027,3880,56030,530900,2538,12051,0.03,0.04,8059012051,012051,,,,,,,,,,,,,,,,,0.0
1028,5414,47451,410200,2073,12052,0.06,0.08,8059012052,012052,,,,,,,,,,,,,,,,,0.0
1029,4582,50566,434700,2211,12053,0.01,0.03,8059012053,012053,,,,,,,,,,,,,,,,,0.0
1030,3755,60213,554200,1733,12054,0.02,0.02,8059012054,012054,,,,,,,,,,,,,,,,,0.0
1031,3946,50139,462900,1852,12055,0.0,0.06,8059012055,012055,,,,,,,,,,,,,,,,,0.0
1032,5658,50858,377300,1628,12057,0.05,0.04,8059012057,012057,,,,,,,,,,,,,,,,,0.0
1033,3657,53115,553200,1750,12058,0.05,0.05,8059012058,012058,,,,,,,,,,,,,,,,,0.0
1034,3624,48868,593200,1629,12059,0.01,0.03,8059012059,012059,,,,,,,,,,,,,,,,,0.0
1035,3311,58285,375400,1651,12060,0.04,0.04,8059012060,012060,,,,,,,,,,,,,,,,,0.0
1036,4391,38132,394600,1704,15800,0.05,0.1,8059015800,015800,0.0,12.0,30.0,45.0,57.0,69.0,81.0,93.0,0.0,,6.0,18.0,30.0,42.0,59.0,85.0,178.0
1037,3797,36046,490200,1628,15900,0.05,0.11,8059015900,015900,,,,,,,,,,,,,,,,,0.0
1038,4715,48257,398500,2264,60300,0.03,0.02,8059060300,060300,,,,,,,,,,,,,,,,,0.0
1039,4585,50838,413300,1877,60400,0.07,0.03,8059060400,060400,,,,,,,,,,,,,,,,,0.0
1040,9200,70994,607700,1661,60501,0.04,0.03,8059060501,060501,,,,,,,,,,,,,,,,,0.0
1041,0,-666666666,-666666666,-666666666,980000,,,8059980000,980000,,,,,,,,,0.0,12.0,24.0,36.0,48.0,60.0,72.0,83.0,0.0
1042,1333,15078,-666666666,-666666666,980400,,0.0,8059980400,980400,,,,,,,,,,,,,,,,,0.0
1043,0,-666666666,-666666666,-666666666,980700,,,8059980700,980700,,,,,,,,,,,,,,,,,0.0
1044,15,-666666666,-666666666,-666666666,980800,0.0,0.0,8059980800,980800,,,,,,,,,,,,,,,,,0.0
1045,1414,30956,105500,793,960100,0.01,0.13,8061960100,960100,0.0,24.0,48.0,72.0,96.0,120.0,144.0,165.0,,,,,,,,,0.0
1046,4609,33333,152300,797,962100,0.03,0.1,8063962100,962100,,,,,,,,,,,,,,,,,0.0
1047,2462,30658,173900,757,962400,0.04,0.08,8063962400,962400,,,,,,,,,,,,,,,,,0.0
1048,2172,34981,290900,1347,961701,0.05,0.03,8065961701,961701,,,,,,,,,,,,,,,,,0.0
1049,3160,44068,244900,1081,961702,0.03,0.09,8065961702,961702,9.0,21.0,33.0,36.0,,,,,9.0,47.0,87.0,114.0,142.0,173.0,209.0,241.0,277.0
1050,2085,40526,250000,923,961900,0.0,0.11,8065961900,961900,,,,,,,,,,,,,,,,,0.0
1051,6034,34505,309500,972,940300,0.06,0.14,8067940300,940300,,,,,,,,,,,,,,,,,0.0
1052,5935,35581,378200,1168,940400,0.02,0.09,8067940400,940400,,,,,,,,,,,,,,,,8.0,0.0
1053,3005,55938,486900,1129,970601,0.07,0.02,8067970601,970601,,,,,,,,,,,,,,,,,0.0
1054,6247,39656,338100,1301,970602,0.05,0.07,8067970602,970602,,,,,,,,,,,,,,,,,0.0
1055,5426,33423,472700,1380,970701,0.02,0.12,8067970701,970701,,,,,,,,,,,,,,,,,0.0
1056,6453,40093,443800,1367,970703,0.03,0.06,8067970703,970703,,,,,,,,,,,,,,10.0,22.0,34.0,0.0
1057,2687,29263,494300,1100,970705,0.03,0.13,8067970705,970705,,,,,,,,,,,,,,,,,0.0
1058,1163,38732,489700,1113,970706,0.1,0.11,8067970706,970706,,,,,,,,,,,,,,,,,0.0
1059,6580,35774,517700,1215,970800,0.02,0.07,8067970800,970800,,,,,,,,,,,,,,,,,0.0
1060,4237,42789,476900,1293,970900,0.01,0.09,8067970900,970900,0.0,36.0,72.0,101.0,117.0,129.0,141.0,153.0,0.0,24.0,60.0,87.0,111.0,142.0,178.0,213.0,366.0
1061,3270,33971,487700,1642,971000,0.03,0.13,8067971000,971000,,,,,,,,,,,,,,,,,0.0
1062,4636,31831,550400,1198,971100,0.02,0.13,8067971100,971100,8.0,56.0,101.0,138.0,186.0,234.0,282.0,329.0,8.0,80.0,161.0,252.0,334.0,424.0,521.0,606.0,935.0
1063,2721,30640,457800,1317,100,0.04,0.21,8069000100,000100,11.0,47.0,83.0,119.0,155.0,191.0,225.0,243.0,11.0,47.0,83.0,123.0,174.0,234.0,292.0,330.0,573.0
1064,2772,22200,564000,1217,201,0.07,0.34,8069000201,000201,0.0,,,,,,,,,,,,,,,3.0,3.0
1065,2561,40450,490400,1296,202,0.08,0.12,8069000202,000202,0.0,2.0,32.0,77.0,113.0,149.0,193.0,229.0,,0.0,27.0,63.0,99.0,135.0,179.0,215.0,444.0
1066,2779,50720,422900,1213,300,0.04,0.05,8069000300,000300,0.0,24.0,77.0,125.0,173.0,221.0,269.0,308.0,0.0,28.0,108.0,182.0,278.0,392.0,512.0,609.0,917.0
1067,2050,28171,385900,1331,401,0.13,0.24,8069000401,000401,0.0,36.0,80.0,131.0,179.0,227.0,275.0,312.0,0.0,36.0,77.0,128.0,176.0,224.0,272.0,309.0,621.0
1068,2561,26725,596700,1301,402,0.03,0.2,8069000402,000402,8.0,64.0,108.0,137.0,148.0,153.0,165.0,171.0,4.0,36.0,69.0,98.0,131.0,202.0,262.0,335.0,506.0
1069,6912,9801,302000,1045,503,0.07,0.51,8069000503,000503,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,168.0
1070,2914,16223,388600,1691,504,0.12,0.46,8069000504,000504,0.0,12.0,24.0,36.0,48.0,60.0,72.0,73.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,73.0,146.0
1071,3472,21050,266400,1320,505,0.02,0.35,8069000505,000505,,,,,,,,,,,,,,,,,0.0
1072,2755,26760,397100,1984,506,0.09,0.24,8069000506,000506,,,,,,,,,,,,,,,,,0.0
1073,7218,4456,9999,916,600,0.18,0.14,8069000600,000600,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,27.0,40.0,72.0,120.0,162.0,193.0,277.0
1074,2459,34460,589700,1393,700,0.04,0.19,8069000700,000700,0.0,24.0,60.0,96.0,121.0,145.0,169.0,185.0,0.0,12.0,24.0,36.0,48.0,60.0,75.0,91.0,276.0
1075,1549,36064,461900,1546,801,0.07,0.08,8069000801,000801,,,,,,,,,,,,,,,,,0.0
1076,1244,26943,423600,1296,802,0.04,0.18,8069000802,000802,,,,,,,,,,,,,,,,,0.0
1077,5980,28596,425700,1458,901,0.03,0.2,8069000901,000901,,,,,,,,,,,,,,,,,0.0
1078,3987,34875,489400,1424,902,0.1,0.08,8069000902,000902,,,,,,,7.0,9.0,,,,,,,7.0,9.0,18.0
1079,5541,30909,355700,1372,1003,0.04,0.11,8069001003,001003,,,,,,,,,,,,,,,,,0.0
1080,3689,51377,436800,1858,1004,0.07,0.04,8069001004,001004,,,,,,,,,,,,,,,,,0.0
1081,3192,35411,463500,1239,1007,0.04,0.07,8069001007,001007,,,,,,,,,,,,,,,,,0.0
1082,1890,36300,445600,1653,1008,0.04,0.06,8069001008,001008,,,,,,,,,,,,,,,,,0.0
1083,6201,52326,438600,1711,1009,0.03,0.06,8069001009,001009,0.0,24.0,48.0,72.0,96.0,124.0,160.0,202.0,0.0,24.0,51.0,87.0,123.0,163.0,211.0,256.0,458.0
1084,2614,50611,475700,1851,1010,0.05,0.11,8069001010,001010,,,,,,,,,,,,,,,,,0.0
1085,6425,26507,411100,1691,1104,0.0,0.21,8069001104,001104,12.0,64.0,112.0,139.0,147.0,159.0,171.0,178.0,,,,,,,,,0.0
1086,4534,39415,380400,1432,1106,0.09,0.11,8069001106,001106,,,,,,,,,,,,,,,,,0.0
1087,5260,36670,348900,1470,1107,0.04,0.12,8069001107,001107,,,,,,,,,,,,,,,,,0.0
1088,5477,36187,363400,1619,1109,0.07,0.09,8069001109,001109,,,,,,,,,,,,,,,,,0.0
1089,5353,28657,399400,1349,1110,0.03,0.2,8069001110,001110,,,,,,,,,,,,,,,,,0.0
1090,2390,20728,413500,1363,1111,0.11,0.33,8069001111,001111,,,,,,,,,,,,,,,,,0.0
1091,4428,33930,408800,1151,1112,0.04,0.14,8069001112,001112,,,,,,,,,,,,,,,,,0.0
1092,3522,56122,470500,1086,1113,0.03,0.06,8069001113,001113,,,,,,,,,,,,,,,,,0.0
1093,2224,61106,639900,-666666666,1114,0.02,0.0,8069001114,001114,,,,,,,,,,,,,,,,,0.0
1094,3477,37366,366900,1091,1301,0.01,0.07,8069001301,001301,0.0,38.0,89.0,161.0,237.0,296.0,357.0,418.0,0.0,2.0,3.0,15.0,27.0,29.0,32.0,44.0,462.0
1095,3258,27134,44100,904,1304,0.12,0.16,8069001304,001304,,,,,,,,,,,,,,,,,0.0
1096,2931,25949,408900,1487,1305,0.04,0.34,8069001305,001305,0.0,12.0,25.0,49.0,63.0,84.0,108.0,125.0,0.0,16.0,29.0,53.0,67.0,88.0,112.0,129.0,254.0
1097,3239,32605,307800,1605,1306,0.07,0.24,8069001306,001306,0.0,12.0,24.0,36.0,48.0,60.0,72.0,83.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,83.0,166.0
1098,4740,47733,384500,1584,1307,0.05,0.07,8069001307,001307,,,,,,,,,,,,,,,,,0.0
1099,5994,49489,483400,2116,1308,0.05,0.13,8069001308,001308,,,,,,,,,,,,,,,,,0.0
1100,2097,29836,335200,1456,1601,0.04,0.03,8069001601,001601,0.0,28.0,52.0,76.0,98.0,115.0,151.0,184.0,0.0,24.0,51.0,87.0,121.0,150.0,190.0,234.0,418.0
1101,5529,49415,428100,1753,1602,0.03,0.09,8069001602,001602,,,,,,,,,,,,,,,,,0.0
1102,5172,41623,419300,1556,1603,0.02,0.07,8069001603,001603,9.0,51.0,111.0,177.0,229.0,267.0,312.0,372.0,5.0,56.0,125.0,205.0,281.0,354.0,423.0,494.0,866.0
1103,7786,42232,489500,1739,1605,0.04,0.04,8069001605,001605,,,,,,,,,,,,,,,,,0.0
1104,3825,41783,426300,1749,1606,0.04,0.09,8069001606,001606,,,,,,,,,,,,,,,,,0.0
1105,4033,41149,445800,1760,1607,0.05,0.03,8069001607,001607,,,,,,,,,,,,,,,,,0.0
1106,6790,59945,638200,1573,1608,0.05,0.05,8069001608,001608,,,,,,,,,,,,,,,,,0.0
1107,6043,33669,357400,1165,1706,0.04,0.1,8069001706,001706,,,,,0.0,,,,0.0,12.0,24.0,39.0,63.0,87.0,111.0,133.0,133.0
1108,4979,33807,306200,1688,1707,0.04,0.17,8069001707,001707,,,,,,,,,,,,,,,,,0.0
1109,4379,46511,405700,1359,1708,0.03,0.05,8069001708,001708,0.0,24.0,48.0,72.0,91.0,94.0,102.0,113.0,0.0,12.0,24.0,36.0,48.0,51.0,59.0,70.0,183.0
1110,5937,36217,330000,997,1710,0.06,0.06,8069001710,001710,,,,,,,,,,,,,,,,,0.0
1111,4631,43078,343000,1557,1711,0.03,0.03,8069001711,001711,,,,,,,,,,,,,,,,,0.0
1112,3409,38646,365600,-666666666,1712,0.07,0.06,8069001712,001712,,,,,,,,,,,,,,,,,0.0
1113,4477,66837,614400,-666666666,1713,0.02,0.12,8069001713,001713,,,,,,,,,,,,,,,,,0.0
1114,7063,65477,665700,1471,1714,0.02,0.07,8069001714,001714,,,,,,,,,,,,,,,,,0.0
1115,6814,37880,471600,1705,1715,0.05,0.19,8069001715,001715,,,,,,,,,,,,,,,,,0.0
1116,4137,38243,335800,1238,1804,0.07,0.03,8069001804,001804,,,,,,,,,,,,,,,,,0.0
1117,5992,36187,382300,1444,1807,0.04,0.11,8069001807,001807,,,,,,,,,,,,,,,,,0.0
1118,4932,43060,477500,1495,1808,0.04,0.09,8069001808,001808,,,,,,,,,,,,,,,,,0.0
1119,5031,44809,377200,1682,1810,0.03,0.03,8069001810,001810,,,,,,,,,,,,,,,,,0.0
1120,2730,41213,403800,1500,1811,0.01,0.05,8069001811,001811,,,,,,,,,,,,,,,,,0.0
1121,6225,46282,461300,1584,1812,0.0,0.02,8069001812,001812,,,,,,,,,,,,,,,,,0.0
1122,4550,40371,446400,1086,1813,0.07,0.13,8069001813,001813,0.0,12.0,24.0,36.0,48.0,60.0,72.0,83.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,83.0,166.0
1123,3850,32957,338800,1316,1901,0.05,0.07,8069001901,001901,0.0,12.0,27.0,51.0,75.0,99.0,123.0,147.0,,,3.0,15.0,27.0,39.0,51.0,76.0,223.0
1124,4466,36452,352200,1251,1902,0.04,0.06,8069001902,001902,,,,,,,,,,,,,,,,,0.0
1125,1807,42188,434600,-666666666,1904,0.02,0.1,8069001904,001904,,,,,,,,,,,,,,,,,0.0
1126,2036,64231,563500,1211,1905,0.02,0.02,8069001905,001905,,,,,,,,,,,,,,,,,0.0
1127,5136,34066,294600,1396,2005,0.06,0.11,8069002005,002005,,,,,,,,,,,,,,,,,0.0
1128,4347,36256,361100,1545,2007,0.06,0.03,8069002007,002007,,,,,,,,,,,,,,,,,0.0
1129,3723,38019,299600,1493,2008,0.02,0.07,8069002008,002008,,,,,,,,,,,,,,,,,0.0
1130,2435,49349,604400,-666666666,2010,0.03,0.03,8069002010,002010,,,,,,,,,,,,,,,,,0.0
1131,5347,48966,376200,1674,2011,0.03,0.03,8069002011,002011,,,,,,,,,,,,,,,,,0.0
1132,3391,50440,514000,1188,2300,0.06,0.05,8069002300,002300,9.0,47.0,98.0,173.0,271.0,369.0,477.0,556.0,0.0,2.0,,,,,,,558.0
1133,1510,41641,283800,-666666666,2401,0.0,0.02,8069002401,002401,,,,,,,,,,,,,,,,,0.0
1134,1461,43972,554900,-666666666,2403,0.04,0.1,8069002403,002403,,,,,,,,,,,,,,,,,0.0
1135,1598,49172,438500,-666666666,2404,0.06,0.03,8069002404,002404,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,0.0,12.0,24.0,36.0,48.0,60.0,72.0,84.0,168.0
1136,2186,40708,433800,1614,2503,0.03,0.09,8069002503,002503,,,,,,,,,,,,,,,,,0.0
1137,2107,47844,442000,-666666666,2504,0.01,0.05,8069002504,002504,,,,,,,,,,,,,,,,,0.0
1138,8240,77788,566300,2813,2505,0.0,0.02,8069002505,002505,,,,,,,,,,,,,,,,,0.0
1139,3989,54115,596800,1710,2506,0.02,0.05,8069002506,002506,,,,,,,,,,,,,,,,,0.0
1140,5132,45788,352800,2069,2507,0.01,0.06,8069002507,002507,,,,,,,,,,,,,,,,,0.0
1141,8622,49636,369100,2045,2508,0.07,0.11,8069002508,002508,,,,,,,,,,,,,,,,,0.0
1142,2303,47479,527800,2568,2601,0.05,0.02,8069002601,002601,,,,,,,,,,,,,,,,,0.0
1143,6114,47794,485700,1571,2602,0.01,0.04,8069002602,002602,1.0,2.0,5.0,20.0,52.0,70.0,82.0,94.0,1.0,2.0,5.0,20.0,52.0,70.0,82.0,94.0,188.0
1144,7796,39543,386200,1074,2700,0.04,0.03,8069002700,002700,0.0,28.0,52.0,76.0,100.0,118.0,135.0,151.0,0.0,24.0,48.0,72.0,96.0,114.0,131.0,147.0,298.0
1145,3395,42346,550100,880,2801,0.02,0.08,8069002801,002801,0.0,15.0,39.0,75.0,109.0,134.0,159.0,191.0,0.0,15.0,39.0,63.0,85.0,98.0,111.0,132.0,323.0
1146,126,73504,-666666666,-666666666,2803,0.03,0.21,8069002803,002803,,,,,,,,,,,,,,,,,0.0
1147,3415,41250,489700,1081,2804,0.1,0.13,8069002804,002804,,,,,4.0,16.0,28.0,31.0,,,,,4.0,18.0,42.0,56.0,87.0
1148,3264,41607,466200,1173,2805,0.0,0.03,8069002805,002805,,,,,,,,,,,,,,,,,0.0
1149,3624,21982,135400,492,100,0.13,0.22,8071000100,000100,11.0,47.0,83.0,119.0,155.0,191.0,225.0,243.0,11.0,47.0,83.0,123.0,174.0,234.0,292.0,330.0,573.0
1150,2230,30875,143000,806,200,0.06,0.15,8071000200,000200,8.0,44.0,80.0,116.0,144.0,168.0,192.0,209.0,8.0,80.0,152.0,220.0,284.0,348.0,424.0,480.0,689.0
1151,2370,26903,241600,713,300,0.08,0.26,8071000300,000300,0.0,24.0,77.0,125.0,173.0,221.0,269.0,308.0,0.0,28.0,108.0,182.0,278.0,392.0,512.0,609.0,917.0
1152,2163,33105,226300,848,400,0.03,0.26,8071000400,000400,0.0,48.0,108.0,165.0,213.0,268.0,318.0,372.0,0.0,57.0,185.0,362.0,557.0,777.0,1020.0,1274.0,1646.0
