,tract,year,rec,med,dispensary_status,match_id
4579,8087000700,2017,36.0,96.0,1.0,274.0
4580,8087000700,2018,48.0,121.0,1.0,274.0
4581,8087000700,2019,60.0,145.0,1.0,274.0
4582,8087000700,2020,75.0,169.0,1.0,274.0
4583,8087000700,2021,91.0,185.0,1.0,274.0
4584,8087000800,2014,0.0,0.0,1.0,275.0
4585,8087000800,2015,91.0,91.0,1.0,275.0
4586,8087000800,2016,188.0,185.0,1.0,275.0
4587,8087000800,2017,285.0,270.0,1.0,275.0
4588,8087000800,2018,377.0,350.0,1.0,275.0
4589,8087000800,2019,466.0,424.0,1.0,275.0
4590,8087000800,2020,566.0,500.0,1.0,275.0
4591,8087000800,2021,663.0,585.0,1.0,275.0
4592,8089968000,2014,0.0,0.0,0.0,245.0
4593,8089968000,2015,0.0,0.0,0.0,245.0
4594,8089968000,2016,0.0,0.0,0.0,245.0
4595,8089968000,2017,0.0,0.0,0.0,245.0
4596,8089968000,2018,0.0,0.0,0.0,245.0
4597,8089968000,2019,0.0,0.0,0.0,245.0
4598,8089968000,2020,0.0,0.0,0.0,245.0
4599,8089968000,2021,0.0,0.0,0.0,245.0
4600,8089968100,2014,0.0,0.0,1.0,276.0
4601,8089968100,2015,0.0,0.0,1.0,276.0
4602,8089968100,2016,3.0,3.0,1.0,276.0
4603,8089968100,2017,27.0,27.0,1.0,276.0
4604,8089968100,2018,46.0,50.0,1.0,276.0
4605,8089968100,2019,63.0,74.0,1.0,276.0
4606,8089968100,2020,81.0,98.0,1.0,276.0
4607,8089968100,2021,114.0,119.0,1.0,276.0
4608,8089968300,2014,0.0,0.0,1.0,277.0
4609,8089968300,2015,12.0,12.0,1.0,277.0
4610,8089968300,2016,24.0,24.0,1.0,277.0
4611,8089968300,2017,36.0,36.0,1.0,277.0
4612,8089968300,2018,48.0,48.0,1.0,277.0
4613,8089968300,2019,54.0,54.0,1.0,277.0
4614,8089968300,2020,74.0,59.0,1.0,277.0
4615,8089968300,2021,109.0,71.0,1.0,277.0
4616,8089968600,2014,0.0,0.0,0.0,174.0
4617,8089968600,2015,0.0,0.0,0.0,174.0
4618,8089968600,2016,0.0,0.0,0.0,174.0
4619,8089968600,2017,0.0,0.0,0.0,174.0
4620,8089968600,2018,0.0,0.0,0.0,174.0
4621,8089968600,2019,0.0,0.0,0.0,174.0
4622,8089968600,2020,0.0,0.0,0.0,174.0
4623,8089968600,2021,0.0,0.0,0.0,174.0
4624,8089968600,2014,0.0,0.0,0.0,230.0
4625,8089968600,2015,0.0,0.0,0.0,230.0
4626,8089968600,2016,0.0,0.0,0.0,230.0
4627,8089968600,2017,0.0,0.0,0.0,230.0
4628,8089968600,2018,0.0,0.0,0.0,230.0
4629,8089968600,2019,0.0,0.0,0.0,230.0
4630,8089968600,2020,0.0,0.0,0.0,230.0
4631,8089968600,2021,0.0,0.0,0.0,230.0
4632,8091967601,2014,0.0,0.0,0.0,78.0
4633,8091967601,2015,0.0,0.0,0.0,78.0
4634,8091967601,2016,0.0,0.0,0.0,78.0
4635,8091967601,2017,0.0,0.0,0.0,78.0
4636,8091967601,2018,0.0,0.0,0.0,78.0
4637,8091967601,2019,0.0,0.0,0.0,78.0
4638,8091967601,2020,0.0,0.0,0.0,78.0
4639,8091967601,2021,0.0,0.0,0.0,78.0
4640,8091967601,2014,0.0,0.0,0.0,147.0
4641,8091967601,2015,0.0,0.0,0.0,147.0
4642,8091967601,2016,0.0,0.0,0.0,147.0
4643,8091967601,2017,0.0,0.0,0.0,147.0
4644,8091967601,2018,0.0,0.0,0.0,147.0
4645,8091967601,2019,0.0,0.0,0.0,147.0
4646,8091967601,2020,0.0,0.0,0.0,147.0
4647,8091967601,2021,0.0,0.0,0.0,147.0
4648,8091967601,2014,0.0,0.0,0.0,164.0
4649,8091967601,2015,0.0,0.0,0.0,164.0
4650,8091967601,2016,0.0,0.0,0.0,164.0
4651,8091967601,2017,0.0,0.0,0.0,164.0
4652,8091967601,2018,0.0,0.0,0.0,164.0
4653,8091967601,2019,0.0,0.0,0.0,164.0
4654,8091967601,2020,0.0,0.0,0.0,164.0
4655,8091967601,2021,0.0,0.0,0.0,164.0
4656,8091967601,2014,0.0,0.0,0.0,215.0
4657,8091967601,2015,0.0,0.0,0.0,215.0
4658,8091967601,2016,0.0,0.0,0.0,215.0
4659,8091967601,2017,0.0,0.0,0.0,215.0
4660,8091967601,2018,0.0,0.0,0.0,215.0
4661,8091967601,2019,0.0,0.0,0.0,215.0
4662,8091967601,2020,0.0,0.0,0.0,215.0
4663,8091967601,2021,0.0,0.0,0.0,215.0
4664,8091967601,2014,0.0,0.0,0.0,317.0
4665,8091967601,2015,0.0,0.0,0.0,317.0
4666,8091967601,2016,0.0,0.0,0.0,317.0
4667,8091967601,2017,0.0,0.0,0.0,317.0
4668,8091967601,2018,0.0,0.0,0.0,317.0
4669,8091967601,2019,0.0,0.0,0.0,317.0
4670,8091967601,2020,0.0,0.0,0.0,317.0
4671,8091967601,2021,0.0,0.0,0.0,317.0
4672,8091967602,2014,0.0,0.0,1.0,278.0
4673,8091967602,2015,28.0,24.0,1.0,278.0
4674,8091967602,2016,54.0,48.0,1.0,278.0
4675,8091967602,2017,90.0,72.0,1.0,278.0
4676,8091967602,2018,118.0,88.0,1.0,278.0
4677,8091967602,2019,149.0,107.0,1.0,278.0
4678,8091967602,2020,185.0,131.0,1.0,278.0
4679,8091967602,2021,225.0,153.0,1.0,278.0
4680,8093000101,2014,0.0,0.0,1.0,279.0
4681,8093000101,2015,0.0,0.0,1.0,279.0
4682,8093000101,2016,12.0,12.0,1.0,279.0
4683,8093000101,2017,24.0,24.0,1.0,279.0
4684,8093000101,2018,36.0,36.0,1.0,279.0
4685,8093000101,2019,51.0,48.0,1.0,279.0
4686,8093000101,2020,75.0,60.0,1.0,279.0
4687,8093000101,2021,98.0,71.0,1.0,279.0
4688,8093000102,2014,0.0,0.0,1.0,280.0
4689,8093000102,2015,16.0,36.0,1.0,280.0
4690,8093000102,2016,34.0,72.0,1.0,280.0
4691,8093000102,2017,47.0,108.0,1.0,280.0
4692,8093000102,2018,71.0,139.0,1.0,280.0
4693,8093000102,2019,95.0,163.0,1.0,280.0
4694,8093000102,2020,119.0,179.0,1.0,280.0
4695,8093000102,2021,139.0,191.0,1.0,280.0
4696,8093000200,2014,8.0,8.0,1.0,281.0
4697,8093000200,2015,80.0,44.0,1.0,281.0
4698,8093000200,2016,152.0,80.0,1.0,281.0
4699,8093000200,2017,220.0,116.0,1.0,281.0
4700,8093000200,2018,284.0,144.0,1.0,281.0
4701,8093000200,2019,348.0,168.0,1.0,281.0
4702,8093000200,2020,424.0,192.0,1.0,281.0
4703,8093000200,2021,480.0,209.0,1.0,281.0
4704,8093000300,2014,0.0,0.0,1.0,282.0
4705,8093000300,2015,28.0,24.0,1.0,282.0
4706,8093000300,2016,108.0,77.0,1.0,282.0
4707,8093000300,2017,182.0,125.0,1.0,282.0
4708,8093000300,2018,278.0,173.0,1.0,282.0
4709,8093000300,2019,392.0,221.0,1.0,282.0
4710,8093000300,2020,512.0,269.0,1.0,282.0
4711,8093000300,2021,609.0,308.0,1.0,282.0
4712,8093000400,2014,0.0,0.0,1.0,283.0
4713,8093000400,2015,57.0,48.0,1.0,283.0
4714,8093000400,2016,185.0,108.0,1.0,283.0
4715,8093000400,2017,362.0,165.0,1.0,283.0
4716,8093000400,2018,557.0,213.0,1.0,283.0
4717,8093000400,2019,777.0,268.0,1.0,283.0
4718,8093000400,2020,1020.0,318.0,1.0,283.0
4719,8093000400,2021,1274.0,372.0,1.0,283.0
4720,8093000500,2014,0.0,0.0,1.0,284.0
4721,8093000500,2015,12.0,24.0,1.0,284.0
4722,8093000500,2016,36.0,60.0,1.0,284.0
4723,8093000500,2017,60.0,93.0,1.0,284.0
4724,8093000500,2018,84.0,117.0,1.0,284.0
4725,8093000500,2019,120.0,141.0,1.0,284.0
4726,8093000500,2020,171.0,175.0,1.0,284.0
4727,8093000500,2021,227.0,214.0,1.0,284.0
4728,8097000101,2014,0.0,0.0,1.0,285.0
4729,8097000101,2015,0.0,0.0,1.0,285.0
4730,8097000101,2016,12.0,12.0,1.0,285.0
4731,8097000101,2017,24.0,24.0,1.0,285.0
4732,8097000101,2018,36.0,36.0,1.0,285.0
4733,8097000101,2019,51.0,48.0,1.0,285.0
4734,8097000101,2020,75.0,60.0,1.0,285.0
4735,8097000101,2021,98.0,71.0,1.0,285.0
4736,8097000102,2014,0.0,0.0,1.0,286.0
4737,8097000102,2015,16.0,36.0,1.0,286.0
4738,8097000102,2016,34.0,72.0,1.0,286.0
4739,8097000102,2017,47.0,108.0,1.0,286.0
4740,8097000102,2018,71.0,139.0,1.0,286.0
4741,8097000102,2019,95.0,163.0,1.0,286.0
4742,8097000102,2020,119.0,179.0,1.0,286.0
4743,8097000102,2021,139.0,191.0,1.0,286.0
4744,8097000402,2014,4.0,8.0,1.0,287.0
4745,8097000402,2015,36.0,64.0,1.0,287.0
4746,8097000402,2016,69.0,108.0,1.0,287.0
4747,8097000402,2017,98.0,137.0,1.0,287.0
4748,8097000402,2018,131.0,148.0,1.0,287.0
4749,8097000402,2019,202.0,153.0,1.0,287.0
4750,8097000402,2020,262.0,165.0,1.0,287.0
4751,8097000402,2021,335.0,171.0,1.0,287.0
4752,8097000403,2014,0.0,4.0,1.0,288.0
4753,8097000403,2015,4.0,12.0,1.0,288.0
4754,8097000403,2016,7.0,15.0,1.0,288.0
4755,8097000403,2017,19.0,27.0,1.0,288.0
4756,8097000403,2018,31.0,39.0,1.0,288.0
4757,8097000403,2019,43.0,51.0,1.0,288.0
4758,8097000403,2020,55.0,63.0,1.0,288.0
4759,8097000403,2021,67.0,75.0,1.0,288.0
4760,8097000404,2014,0.0,0.0,1.0,289.0
4761,8097000404,2015,24.0,24.0,1.0,289.0
4762,8097000404,2016,75.0,75.0,1.0,289.0
4763,8097000404,2017,130.0,136.0,1.0,289.0
4764,8097000404,2018,202.0,209.0,1.0,289.0
4765,8097000404,2019,263.0,265.0,1.0,289.0
4766,8097000404,2020,339.0,327.0,1.0,289.0
4767,8097000404,2021,419.0,390.0,1.0,289.0
4768,8097000500,2014,0.0,0.0,1.0,290.0
4769,8097000500,2015,12.0,24.0,1.0,290.0
4770,8097000500,2016,36.0,60.0,1.0,290.0
4771,8097000500,2017,60.0,93.0,1.0,290.0
4772,8097000500,2018,84.0,117.0,1.0,290.0
4773,8097000500,2019,120.0,141.0,1.0,290.0
4774,8097000500,2020,171.0,175.0,1.0,290.0
4775,8097000500,2021,227.0,214.0,1.0,290.0
4776,8099000100,2014,11.0,11.0,1.0,291.0
4777,8099000100,2015,47.0,47.0,1.0,291.0
4778,8099000100,2016,83.0,83.0,1.0,291.0
4779,8099000100,2017,123.0,119.0,1.0,291.0
4780,8099000100,2018,174.0,155.0,1.0,291.0
4781,8099000100,2019,234.0,191.0,1.0,291.0
4782,8099000100,2020,292.0,225.0,1.0,291.0
4783,8099000100,2021,330.0,243.0,1.0,291.0
4784,8099000200,2014,8.0,8.0,1.0,292.0
4785,8099000200,2015,80.0,44.0,1.0,292.0
4786,8099000200,2016,152.0,80.0,1.0,292.0
4787,8099000200,2017,220.0,116.0,1.0,292.0
4788,8099000200,2018,284.0,144.0,1.0,292.0
4789,8099000200,2019,348.0,168.0,1.0,292.0
4790,8099000200,2020,424.0,192.0,1.0,292.0
4791,8099000200,2021,480.0,209.0,1.0,292.0
4792,8099000300,2014,0.0,0.0,1.0,293.0
4793,8099000300,2015,28.0,24.0,1.0,293.0
4794,8099000300,2016,108.0,77.0,1.0,293.0
4795,8099000300,2017,182.0,125.0,1.0,293.0
4796,8099000300,2018,278.0,173.0,1.0,293.0
4797,8099000300,2019,392.0,221.0,1.0,293.0
4798,8099000300,2020,512.0,269.0,1.0,293.0
4799,8099000300,2021,609.0,308.0,1.0,293.0
4800,8099000600,2014,0.0,0.0,1.0,294.0
4801,8099000600,2015,12.0,12.0,1.0,294.0
4802,8099000600,2016,27.0,24.0,1.0,294.0
4803,8099000600,2017,40.0,36.0,1.0,294.0
4804,8099000600,2018,72.0,48.0,1.0,294.0
4805,8099000600,2019,120.0,60.0,1.0,294.0
4806,8099000600,2020,162.0,72.0,1.0,294.0
4807,8099000600,2021,193.0,84.0,1.0,294.0
4808,8099000700,2014,0.0,0.0,1.0,295.0
4809,8099000700,2015,12.0,24.0,1.0,295.0
4810,8099000700,2016,24.0,60.0,1.0,295.0
4811,8099000700,2017,36.0,96.0,1.0,295.0
4812,8099000700,2018,48.0,121.0,1.0,295.0
4813,8099000700,2019,60.0,145.0,1.0,295.0
4814,8099000700,2020,75.0,169.0,1.0,295.0
4815,8099000700,2021,91.0,185.0,1.0,295.0
4816,8101000100,2014,11.0,11.0,1.0,296.0
4817,8101000100,2015,47.0,47.0,1.0,296.0
4818,8101000100,2016,83.0,83.0,1.0,296.0
4819,8101000100,2017,123.0,119.0,1.0,296.0
4820,8101000100,2018,174.0,155.0,1.0,296.0
4821,8101000100,2019,234.0,191.0,1.0,296.0
4822,8101000100,2020,292.0,225.0,1.0,296.0
4823,8101000100,2021,330.0,243.0,1.0,296.0
4824,8101000200,2014,8.0,8.0,1.0,297.0
4825,8101000200,2015,80.0,44.0,1.0,297.0
4826,8101000200,2016,152.0,80.0,1.0,297.0
4827,8101000200,2017,220.0,116.0,1.0,297.0
4828,8101000200,2018,284.0,144.0,1.0,297.0
4829,8101000200,2019,348.0,168.0,1.0,297.0
4830,8101000200,2020,424.0,192.0,1.0,297.0
4831,8101000200,2021,480.0,209.0,1.0,297.0
4832,8101000400,2014,0.0,0.0,1.0,298.0
4833,8101000400,2015,57.0,48.0,1.0,298.0
4834,8101000400,2016,185.0,108.0,1.0,298.0
4835,8101000400,2017,362.0,165.0,1.0,298.0
4836,8101000400,2018,557.0,213.0,1.0,298.0
4837,8101000400,2019,777.0,268.0,1.0,298.0
4838,8101000400,2020,1020.0,318.0,1.0,298.0
4839,8101000400,2021,1274.0,372.0,1.0,298.0
4840,8101000500,2014,0.0,0.0,1.0,299.0
4841,8101000500,2015,12.0,24.0,1.0,299.0
4842,8101000500,2016,36.0,60.0,1.0,299.0
4843,8101000500,2017,60.0,93.0,1.0,299.0
4844,8101000500,2018,84.0,117.0,1.0,299.0
4845,8101000500,2019,120.0,141.0,1.0,299.0
4846,8101000500,2020,171.0,175.0,1.0,299.0
4847,8101000500,2021,227.0,214.0,1.0,299.0
4848,8101000600,2014,0.0,0.0,1.0,300.0
4849,8101000600,2015,12.0,12.0,1.0,300.0
4850,8101000600,2016,27.0,24.0,1.0,300.0
4851,8101000600,2017,40.0,36.0,1.0,300.0
4852,8101000600,2018,72.0,48.0,1.0,300.0
4853,8101000600,2019,120.0,60.0,1.0,300.0
4854,8101000600,2020,162.0,72.0,1.0,300.0
4855,8101000600,2021,193.0,84.0,1.0,300.0
4856,8101000800,2014,0.0,0.0,1.0,301.0
4857,8101000800,2015,91.0,91.0,1.0,301.0
4858,8101000800,2016,188.0,185.0,1.0,301.0
4859,8101000800,2017,285.0,270.0,1.0,301.0
4860,8101000800,2018,377.0,350.0,1.0,301.0
4861,8101000800,2019,466.0,424.0,1.0,301.0
4862,8101000800,2020,566.0,500.0,1.0,301.0
4863,8101000800,2021,663.0,585.0,1.0,301.0
4864,8101000902,2014,0.0,0.0,1.0,302.0
4865,8101000902,2015,0.0,0.0,1.0,302.0
4866,8101000902,2016,0.0,0.0,1.0,302.0
4867,8101000902,2017,0.0,0.0,1.0,302.0
4868,8101000902,2018,0.0,0.0,1.0,302.0
4869,8101000902,2019,0.0,0.0,1.0,302.0
4870,8101000902,2020,7.0,7.0,1.0,302.0
4871,8101000902,2021,9.0,9.0,1.0,302.0
4872,8101000903,2014,5.0,13.0,1.0,303.0
4873,8101000903,2015,53.0,61.0,1.0,303.0
4874,8101000903,2016,101.0,109.0,1.0,303.0
4875,8101000903,2017,142.0,150.0,1.0,303.0
4876,8101000903,2018,178.0,186.0,1.0,303.0
4877,8101000903,2019,214.0,222.0,1.0,303.0
4878,8101000903,2020,244.0,252.0,1.0,303.0
4879,8101000903,2021,249.0,0.0,1.0,303.0
4880,8101000904,2014,0.0,0.0,1.0,304.0
4881,8101000904,2015,12.0,12.0,1.0,304.0
4882,8101000904,2016,24.0,24.0,1.0,304.0
4883,8101000904,2017,36.0,36.0,1.0,304.0
4884,8101000904,2018,48.0,48.0,1.0,304.0
4885,8101000904,2019,60.0,60.0,1.0,304.0
4886,8101000904,2020,72.0,72.0,1.0,304.0
4887,8101000904,2021,84.0,84.0,1.0,304.0
4888,8101000905,2014,0.0,0.0,0.0,85.0
4889,8101000905,2015,0.0,0.0,0.0,85.0
4890,8101000905,2016,0.0,0.0,0.0,85.0
4891,8101000905,2017,0.0,0.0,0.0,85.0
4892,8101000905,2018,0.0,0.0,0.0,85.0
4893,8101000905,2019,0.0,0.0,0.0,85.0
4894,8101000905,2020,0.0,0.0,0.0,85.0
4895,8101000905,2021,0.0,0.0,0.0,85.0
4896,8101000905,2014,0.0,0.0,0.0,249.0
4897,8101000905,2015,0.0,0.0,0.0,249.0
4898,8101000905,2016,0.0,0.0,0.0,249.0
4899,8101000905,2017,0.0,0.0,0.0,249.0
4900,8101000905,2018,0.0,0.0,0.0,249.0
4901,8101000905,2019,0.0,0.0,0.0,249.0
4902,8101000905,2020,0.0,0.0,0.0,249.0
4903,8101000905,2021,0.0,0.0,0.0,249.0
4904,8101000905,2014,0.0,0.0,0.0,335.0
4905,8101000905,2015,0.0,0.0,0.0,335.0
4906,8101000905,2016,0.0,0.0,0.0,335.0
4907,8101000905,2017,0.0,0.0,0.0,335.0
4908,8101000905,2018,0.0,0.0,0.0,335.0
4909,8101000905,2019,0.0,0.0,0.0,335.0
4910,8101000905,2020,0.0,0.0,0.0,335.0
4911,8101000905,2021,0.0,0.0,0.0,335.0
4912,8101001000,2014,5.0,5.0,1.0,305.0
4913,8101001000,2015,69.0,85.0,1.0,305.0
4914,8101001000,2016,152.0,173.0,1.0,305.0
4915,8101001000,2017,231.0,251.0,1.0,305.0
4916,8101001000,2018,313.0,321.0,1.0,305.0
4917,8101001000,2019,415.0,402.0,1.0,305.0
4918,8101001000,2020,537.0,504.0,1.0,305.0
4919,8101001000,2021,655.0,598.0,1.0,305.0
4920,8101001400,2014,0.0,0.0,0.0,217.0
4921,8101001400,2015,0.0,0.0,0.0,217.0
4922,8101001400,2016,0.0,27.0,0.0,217.0
4923,8101001400,2017,0.0,63.0,0.0,217.0
4924,8101001400,2018,0.0,99.0,0.0,217.0
4925,8101001400,2019,0.0,129.0,0.0,217.0
4926,8101001400,2020,0.0,153.0,0.0,217.0
4927,8101001400,2021,0.0,177.0,0.0,217.0
4928,8101001400,2014,0.0,0.0,0.0,276.0
4929,8101001400,2015,0.0,0.0,0.0,276.0
4930,8101001400,2016,0.0,27.0,0.0,276.0
4931,8101001400,2017,0.0,63.0,0.0,276.0
4932,8101001400,2018,0.0,99.0,0.0,276.0
4933,8101001400,2019,0.0,129.0,0.0,276.0
4934,8101001400,2020,0.0,153.0,0.0,276.0
4935,8101001400,2021,0.0,177.0,0.0,276.0
4936,8101001400,2014,0.0,0.0,0.0,324.0
4937,8101001400,2015,0.0,0.0,0.0,324.0
4938,8101001400,2016,0.0,27.0,0.0,324.0
4939,8101001400,2017,0.0,63.0,0.0,324.0
4940,8101001400,2018,0.0,99.0,0.0,324.0
4941,8101001400,2019,0.0,129.0,0.0,324.0
4942,8101001400,2020,0.0,153.0,0.0,324.0
4943,8101001400,2021,0.0,177.0,0.0,324.0
4944,8101001400,2014,0.0,0.0,0.0,348.0
4945,8101001400,2015,0.0,0.0,0.0,348.0
4946,8101001400,2016,0.0,27.0,0.0,348.0
4947,8101001400,2017,0.0,63.0,0.0,348.0
4948,8101001400,2018,0.0,99.0,0.0,348.0
4949,8101001400,2019,0.0,129.0,0.0,348.0
4950,8101001400,2020,0.0,153.0,0.0,348.0
4951,8101001400,2021,0.0,177.0,0.0,348.0
4952,8101001500,2014,0.0,0.0,1.0,306.0
4953,8101001500,2015,28.0,52.0,1.0,306.0
4954,8101001500,2016,49.0,127.0,1.0,306.0
4955,8101001500,2017,86.0,224.0,1.0,306.0
4956,8101001500,2018,134.0,320.0,1.0,306.0
4957,8101001500,2019,202.0,436.0,1.0,306.0
4958,8101001500,2020,272.0,559.0,1.0,306.0
4959,8101001500,2021,326.0,659.0,1.0,306.0
4960,8101001600,2014,0.0,0.0,0.0,63.0
4961,8101001600,2015,0.0,0.0,0.0,63.0
4962,8101001600,2016,0.0,0.0,0.0,63.0
4963,8101001600,2017,0.0,0.0,0.0,63.0
4964,8101001600,2018,0.0,0.0,0.0,63.0
4965,8101001600,2019,0.0,0.0,0.0,63.0
4966,8101001600,2020,0.0,0.0,0.0,63.0
4967,8101001600,2021,0.0,0.0,0.0,63.0
4968,8101001600,2014,0.0,0.0,0.0,268.0
4969,8101001600,2015,0.0,0.0,0.0,268.0
4970,8101001600,2016,0.0,0.0,0.0,268.0
4971,8101001600,2017,0.0,0.0,0.0,268.0
4972,8101001600,2018,0.0,0.0,0.0,268.0
4973,8101001600,2019,0.0,0.0,0.0,268.0
4974,8101001600,2020,0.0,0.0,0.0,268.0
4975,8101001600,2021,0.0,0.0,0.0,268.0
4976,8101001600,2014,0.0,0.0,0.0,334.0
4977,8101001600,2015,0.0,0.0,0.0,334.0
4978,8101001600,2016,0.0,0.0,0.0,334.0
4979,8101001600,2017,0.0,0.0,0.0,334.0
4980,8101001600,2018,0.0,0.0,0.0,334.0
4981,8101001600,2019,0.0,0.0,0.0,334.0
4982,8101001600,2020,0.0,0.0,0.0,334.0
4983,8101001600,2021,0.0,0.0,0.0,334.0
4984,8101001800,2014,0.0,0.0,1.0,307.0
4985,8101001800,2015,36.0,24.0,1.0,307.0
4986,8101001800,2016,75.0,48.0,1.0,307.0
4987,8101001800,2017,116.0,72.0,1.0,307.0
4988,8101001800,2018,176.0,96.0,1.0,307.0
4989,8101001800,2019,232.0,120.0,1.0,307.0
4990,8101001800,2020,283.0,144.0,1.0,307.0
4991,8101001800,2021,339.0,166.0,1.0,307.0
4992,8101002000,2014,4.0,4.0,1.0,308.0
4993,8101002000,2015,68.0,144.0,1.0,308.0
4994,8101002000,2016,119.0,254.0,1.0,308.0
4995,8101002000,2017,167.0,386.0,1.0,308.0
4996,8101002000,2018,221.0,516.0,1.0,308.0
4997,8101002000,2019,275.0,631.0,1.0,308.0
4998,8101002000,2020,319.0,734.0,1.0,308.0
4999,8101002000,2021,355.0,801.0,1.0,308.0
5000,8101002300,2014,0.0,9.0,1.0,309.0
5001,8101002300,2015,2.0,47.0,1.0,309.0
5002,8101002300,2016,0.0,98.0,1.0,309.0
5003,8101002300,2017,0.0,173.0,1.0,309.0
5004,8101002300,2018,0.0,271.0,1.0,309.0
5005,8101002300,2019,0.0,369.0,1.0,309.0
5006,8101002300,2020,0.0,477.0,1.0,309.0
5007,8101002300,2021,0.0,556.0,1.0,309.0
5008,8101002400,2014,0.0,0.0,0.0,229.0
5009,8101002400,2015,0.0,0.0,0.0,229.0
5010,8101002400,2016,0.0,0.0,0.0,229.0
5011,8101002400,2017,0.0,0.0,0.0,229.0
5012,8101002400,2018,0.0,0.0,0.0,229.0
5013,8101002400,2019,0.0,0.0,0.0,229.0
5014,8101002400,2020,0.0,0.0,0.0,229.0
5015,8101002400,2021,0.0,0.0,0.0,229.0
5016,8101002500,2014,0.0,0.0,0.0,94.0
5017,8101002500,2015,0.0,0.0,0.0,94.0
5018,8101002500,2016,0.0,0.0,0.0,94.0
5019,8101002500,2017,0.0,0.0,0.0,94.0
5020,8101002500,2018,0.0,0.0,0.0,94.0
5021,8101002500,2019,0.0,0.0,0.0,94.0
5022,8101002500,2020,0.0,0.0,0.0,94.0
5023,8101002500,2021,0.0,0.0,0.0,94.0
5024,8101002500,2014,0.0,0.0,0.0,332.0
5025,8101002500,2015,0.0,0.0,0.0,332.0
5026,8101002500,2016,0.0,0.0,0.0,332.0
5027,8101002500,2017,0.0,0.0,0.0,332.0
5028,8101002500,2018,0.0,0.0,0.0,332.0
5029,8101002500,2019,0.0,0.0,0.0,332.0
5030,8101002500,2020,0.0,0.0,0.0,332.0
5031,8101002500,2021,0.0,0.0,0.0,332.0
5032,8101002700,2014,0.0,0.0,1.0,310.0
5033,8101002700,2015,24.0,28.0,1.0,310.0
5034,8101002700,2016,48.0,52.0,1.0,310.0
5035,8101002700,2017,72.0,76.0,1.0,310.0
5036,8101002700,2018,96.0,100.0,1.0,310.0
5037,8101002700,2019,114.0,118.0,1.0,310.0
5038,8101002700,2020,131.0,135.0,1.0,310.0
5039,8101002700,2021,147.0,151.0,1.0,310.0
5040,8101002801,2014,0.0,0.0,1.0,311.0
5041,8101002801,2015,15.0,15.0,1.0,311.0
5042,8101002801,2016,39.0,39.0,1.0,311.0
5043,8101002801,2017,63.0,75.0,1.0,311.0
5044,8101002801,2018,85.0,109.0,1.0,311.0
5045,8101002801,2019,98.0,134.0,1.0,311.0
5046,8101002801,2020,111.0,159.0,1.0,311.0
5047,8101002801,2021,132.0,191.0,1.0,311.0
5048,8101002802,2014,0.0,0.0,1.0,312.0
5049,8101002802,2015,12.0,36.0,1.0,312.0
5050,8101002802,2016,48.0,84.0,1.0,312.0
5051,8101002802,2017,84.0,144.0,1.0,312.0
5052,8101002802,2018,120.0,208.0,1.0,312.0
5053,8101002802,2019,156.0,280.0,1.0,312.0
5054,8101002802,2020,184.0,340.0,1.0,312.0
5055,8101002802,2021,214.0,397.0,1.0,312.0
5056,8101002804,2014,0.0,0.0,1.0,313.0
5057,8101002804,2015,0.0,0.0,1.0,313.0
5058,8101002804,2016,0.0,0.0,1.0,313.0
5059,8101002804,2017,0.0,0.0,1.0,313.0
5060,8101002804,2018,4.0,4.0,1.0,313.0
5061,8101002804,2019,18.0,16.0,1.0,313.0
5062,8101002804,2020,42.0,28.0,1.0,313.0
5063,8101002804,2021,56.0,31.0,1.0,313.0
5064,8101002806,2014,0.0,0.0,1.0,314.0
5065,8101002806,2015,12.0,12.0,1.0,314.0
5066,8101002806,2016,60.0,48.0,1.0,314.0
5067,8101002806,2017,118.0,84.0,1.0,314.0
5068,8101002806,2018,205.0,120.0,1.0,314.0
5069,8101002806,2019,268.0,148.0,1.0,314.0
5070,8101002806,2020,344.0,179.0,1.0,314.0
5071,8101002806,2021,419.0,214.0,1.0,314.0
5072,8101002807,2014,0.0,0.0,0.0,124.0
5073,8101002807,2015,0.0,0.0,0.0,124.0
5074,8101002807,2016,0.0,0.0,0.0,124.0
5075,8101002807,2017,0.0,0.0,0.0,124.0
5076,8101002807,2018,0.0,0.0,0.0,124.0
5077,8101002807,2019,0.0,0.0,0.0,124.0
5078,8101002807,2020,0.0,0.0,0.0,124.0
5079,8101002807,2021,0.0,0.0,0.0,124.0
5080,8101002901,2014,0.0,0.0,1.0,315.0
5081,8101002901,2015,50.0,64.0,1.0,315.0
5082,8101002901,2016,113.0,151.0,1.0,315.0
5083,8101002901,2017,185.0,243.0,1.0,315.0
5084,8101002901,2018,257.0,333.0,1.0,315.0
5085,8101002901,2019,329.0,422.0,1.0,315.0
5086,8101002901,2020,392.0,488.0,1.0,315.0
5087,8101002901,2021,440.0,536.0,1.0,315.0
5088,8101002906,2014,0.0,0.0,0.0,49.0
5089,8101002906,2015,0.0,0.0,0.0,49.0
5090,8101002906,2016,0.0,0.0,0.0,49.0
5091,8101002906,2017,0.0,0.0,0.0,49.0
5092,8101002906,2018,0.0,0.0,0.0,49.0
5093,8101002906,2019,0.0,0.0,0.0,49.0
5094,8101002906,2020,0.0,0.0,0.0,49.0
5095,8101002906,2021,0.0,0.0,0.0,49.0
